   -2.357298        1.298353        2.496615        5.031765     
    4.961866       -4.328918        2.925317        1.967711     
    2.570247        7.034686        3.275648       -4.905107     
    2.511112       0.5220396      -0.3755104        8.339443     
   0.3225032       0.3878857        2.234446        4.904871     
    5.288903        4.272209      -0.1759574       -3.251364     
    1.107542        1.461978        4.737328        10.72307     
   0.8719280        2.416196        6.560120        3.969915     
   0.8446856       0.3138046       -1.060998        2.257869     
   0.8308337        2.206714        11.09395       -1.268523    
