    3.173356        3.008177        3.180368        3.284672     
    3.139318        3.084554        3.197057        3.245152     
    3.146224        3.119551        3.180049        3.163207     
    3.127687        3.160841        3.194578        3.202654     
    3.210656        3.164006        3.061522        3.067037     
    3.138450        3.158146        3.171773        3.182482     
    3.178654        3.203186        3.190620        3.104537     
    3.081974        3.148903        3.173507        3.149103     
    3.162316        3.182871        3.165667        3.169961     
    3.192223        3.168072        3.202901        3.314774    
