    1.498173        11.26893       0.2716837      -0.5841689     
   0.4485519        5.662065        4.457324       -1.004881     
    4.505270        4.515286       -4.138450        3.598099     
    3.371446        4.134838       0.6721616       -4.990327     
    2.664466        3.978202        5.543333      -0.9264036     
   -6.391896       -2.241652        8.988528        2.024322     
   -4.070976        2.544969        5.463953       0.1559300     
    3.560905        5.465133        4.946051       -1.252673     
   0.5814195       -2.062118        1.254086        6.170884     
    6.779412      -0.7408053       0.4141040      -0.5951933    
