    7.416347       -7.376777        6.320785        3.017318     
    6.388797        1.940838       -3.178799        1.746114     
    11.91113        3.056541       0.7854086        1.696769     
   -3.427693       -1.605698       -1.093822        1.834326     
    4.279326        3.549318       -1.638731       -2.487417     
    1.890775        7.047160        1.012855       -2.086658     
   -3.875834      -0.8533895        6.413282        3.177390     
   -4.841173        1.459524        2.133704       0.3260304     
    8.138756        4.488111       -3.741537        2.970381     
    7.850229        3.769704       -2.403380        4.640934    
