    1.791858        14.49439      -0.9133352       -1.250780     
    3.264139        11.69731        9.721068      -0.3721820     
  -0.1115492       0.7201304        2.051035        4.949072     
    8.250923      -0.1623087       -6.637932      -0.3047009     
  -0.5006785        1.327304        6.969363      -0.9530838     
   -7.256783        2.328944        6.229625        5.517763     
    2.488465       -6.408888        5.263103        5.256445     
    5.449269        3.682780       -6.498121        2.577110     
    10.99454        3.249029       -8.412577        2.315735     
   0.7775762        13.02869       0.9152125       -3.483757    
