    5.100216       0.5135884        5.742222        10.00130     
    2.916056        4.311097       -2.143451       -2.564111     
    8.751406      -0.2332562      -0.5456116        4.212716     
    6.741385        1.557505        2.629814        5.137261     
    1.998030       -3.219480        1.312992        2.648597     
    4.546177        6.780224      -0.1597539        3.236934     
    2.195647       0.8061479        4.966041       0.1856399     
   -3.109957       -1.958056        5.390168        2.622164     
   -4.989715        2.510545       0.4367391       -2.648230     
    5.977160        4.027040        4.116908        4.619165    
