   0.2506316       3.9912231E-02   0.1206158       0.1659403     
   0.1367307       7.4838161E-02   8.2682163E-02   0.1727483     
   0.1151765       9.4381630E-02   0.1328949       0.1099226     
   8.1216626E-02   8.9491375E-02   9.7278006E-02   9.9438623E-02 
   0.1393764       0.1973841       9.4973683E-02   5.5833980E-02 
   4.9100794E-02   2.0076660E-02   5.7866298E-02   8.7539017E-02 
   7.4731253E-02   0.1188188       0.1711650       0.1262827     
   6.5229535E-02   7.0974357E-02   7.6715708E-02   5.9854243E-02 
   7.5642869E-02   0.1083638       9.5669933E-02   9.2162102E-02 
   0.1457655       0.1253916       2.5985168E-02   0.2672158    
