    4.021379        6.339288       -1.201787       -1.406645     
   -4.384036        4.641573        4.014786        2.323164     
    4.109007        3.529072       -3.302594        3.434417     
    9.446166        1.521906        2.499405        2.270210     
   -1.009499        3.380616        5.316332        6.059621     
   -2.350335       -3.299268      -0.1305617        6.005223     
    6.844541      -0.5763090        2.650560        1.544876     
    3.442814        3.167735        4.357986      -0.5063609     
   -1.334495        2.372862        4.460106      -0.7668350     
    2.773920        7.257055      -0.6018389       -1.205248    
