    4.094463        5.797180        2.289229       0.4695145     
    2.275817      -0.3914349        2.560237        10.40059     
    1.641267       -1.149342        1.098238        5.942020     
    6.147486       -4.934898      -0.8170971       0.4854790     
    3.157210        5.515962       -1.153147       -1.704815     
   0.3829424        8.340231        4.035666       -3.926183     
  -0.6329759        1.696178        7.974863        1.391388     
   -2.388201      -3.3836074E-02    1.581059        4.603454     
    6.818278       0.1135700        1.354034        5.404979     
    7.399986        4.140479        6.499962        6.595671    
