    5.004390        2.159701       -2.531678        1.078122     
    5.145275        2.683941       -2.424248       -1.413377     
   -2.015337        1.746888        6.637773        2.540540     
    4.570083        4.692699      -0.3616448        3.910939     
    6.690855       -4.470956        1.394597        3.904691     
    7.272718        3.137072        1.309729       -2.321993     
    1.785522        1.307974        8.715842        1.786651     
   -5.319881        4.925483        2.915313        1.537529     
    8.773703      -0.6983088        2.305007       0.7285298     
    6.054768      -0.2338431      -0.8119601       -3.012119    
