    3.086709        13.79533       0.7622727       -1.893714     
    4.442517        6.046027        2.915807        3.888360     
    5.347908       -1.403745       -3.237202        1.300111     
    7.334984        6.722761       -1.141281       -2.200049     
    4.371971        5.993384       0.9712722        3.558274     
    6.861034        3.158018       -2.268739       -1.447172     
   0.7969088        3.660982        7.239713      -0.9121987     
    2.969027        4.549807        9.731796        1.439039     
   0.5066940        3.024345        4.950923        5.838803     
    4.083179       0.4306963      -0.9539374      -1.3147071E-03
