    5.300364        6.270139      -0.2132150       -2.477484     
  -6.2175311E-02    1.942118        4.532250       -5.347938     
   -1.096188        6.075075        4.183172       -1.297777     
    3.236405        6.030645       -3.130852       0.9827214     
   0.9172720        8.388581       -2.419880      -0.8064500     
  -9.0266816E-02   -1.744321        5.970953        3.521569     
   -6.710170        6.518612        2.604205       0.4662543     
    6.858046        6.691234      -0.6112889        2.204593     
    4.714195        7.663519        2.673772      -0.9360442     
    5.204015        4.872233       -4.769000        1.606873    
