    1.336851        2.042851        6.411246        8.182637     
    3.782472        5.224204        4.012258       -2.023819     
    3.160699        3.139323        4.396511        6.646285     
    1.811204       -3.710603      -2.5086790E-02   0.8033508     
    8.272148       0.6632667        4.040067        4.894171     
    5.166112        6.295295        3.199064      -0.3725473     
   0.8406466        5.458303       0.2755739       -1.862906     
  -0.1869687        2.143304        8.895052        5.720063     
    4.569552        5.261860        3.617590        3.201039     
   -2.051167        2.864621        4.764325        8.393998    
