    4.413922        6.118572        5.583057        1.963456     
    3.779878      -0.9702371        3.194729        3.985373     
    6.173378       0.5555686      -0.3177677        1.114978     
    8.137214        5.467577       -1.894951        5.453115     
    2.692335       -1.800160        1.109426        1.632498     
    5.397948      -0.8383076       -2.896695      -0.3433327     
    5.454017        9.078754        3.613118       -1.376979     
   -2.677241        1.803030        8.354918        5.599701     
  -0.5498050       -1.396217      -0.5783217      -0.3033311     
    1.327104        1.668607        4.842625        8.194812    
