    7.915154       -7.771927        6.525784        3.433577     
    5.369591        3.132612       -4.156413        2.453639     
    12.33075        1.557588        2.066097        1.336733     
   -3.720913       -1.441946      -0.8481023        1.540627     
    3.986943        4.231736       -2.176336       -1.953345     
    1.169124        7.964876       0.2785645       -2.298814     
   -3.178325      -0.9577559        5.196565        4.855963     
   -5.705694        1.519844        2.628899       0.4950772     
    6.781624        6.303216       -4.856351        2.881030     
    9.175317        2.057927       -1.661761        4.418701    
