    3.098992        3.099014        3.099177        3.100128     
    3.104490        3.118715        3.144688        3.143079     
    3.058625        3.055950        3.115562        3.117739     
    3.094768        3.096021        3.110940        3.139585     
    3.190181        3.185749        3.016408        3.013770     
    3.132363        3.136242        3.089666        3.088537     
    3.100904        3.101171        3.098674        3.098627     
    3.099031        3.099039        3.098984        3.098983     
    3.098989        3.098989        3.098989        3.098989     
    3.098989        3.098989        3.098989        3.098989    
