   -1.935975        3.617523        2.952728        5.187702     
    6.302919       -1.533936        6.661550        2.592981     
    1.072765        6.671757        1.913330       -5.160642     
    3.326998        1.467538      -0.5434049        8.590136     
    2.740619      -0.4925714        3.605368        6.334463     
    4.409884        3.468088      -0.2013068       -3.232387     
    1.501426        1.823540        6.328428        5.326963     
   -1.706383        4.345198        10.20535       0.3307018     
    1.689238        1.525685      -5.8364637E-02    3.692632     
    2.984908        4.360156        11.06569        1.355786    
